;Ch1;Ch2;Ch3;Ch4;Ch5;Ch6;Ch7;Ch8;Ch9;Ch10;Ch11;Ch12;Ch13;Ch14;Ch15;Ch16;Ch17;Ch18;Ch19;Ch20;Ch21;Ch22;Ch23;Ch24;Ch25;Ch26;Ch27;Ch28;Ch29;Ch30;Ch31;Ch32
1593689661,1210368;0,6088058352470398;0,3788718283176422;0,34005531668663025;0,31892862915992737;0,3420591354370117;0,30554723739624023;0,5285905003547668;0,16081546247005463;0,27510011196136475;0,09077060967683792;0,1388135850429535;-0,009437691420316696;0,019576534628868103;0,025126757100224495;-0,008302944712340832;-0,032275378704071045;-0,23135876655578613;-0,13127808272838593;-0,14757874608039856;-0,17462201416492462;-0,34567543864250183;-0,16791333258152008;-0,16344726085662842;-0,3025670349597931;-0,16261513531208038;-0,17744041979312897;-0,16648046672344208;-0,03534911572933197;0,02046080492436886;0,0008273815619759262;0,07656344771385193;-0,11624300479888916
1593689661,1250367;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539;0,1462269276380539
1593689661,1290367;0,1462269276380539;0,05549687147140503;0,16278602182865143;-0,08372866362333298;0,18907120823860168;0,33543699979782104;0,40203773975372314;0,2675090432167053;0,25706708431243896;0,30335280299186707;0,3185550570487976;0,2408340871334076;0,13886535167694092;0,061304181814193726;-0,03569815307855606;-0,04966050758957863;-0,12266899645328522;-0,1243075579404831;0,07680056989192963;-0,2024601399898529;-0,1263713240623474;-0,2579948604106903;-0,09320112317800522;-0,18844111263751984;-0,31402406096458435;-0,1902960240840912;-0,22755160927772522;-0,3025672733783722;-0,3012319803237915;-0,3027687668800354;-0,2612811028957367;-0,39168334007263184
1593689661,1330366;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365;0,4345148503780365
1593689661,1370366;0,4345148503780365;0,3407895863056183;0,42257124185562134;0,3374684453010559;0,35564765334129333;0,506986141204834;0,5762205719947815;0,39466431736946106;0,23579508066177368;0,3274063467979431;0,26552632451057434;0,24479156732559204;0,10874704271554947;0,11077550053596497;-0,11903826892375946;-0,03791729733347893;-0,2866280674934387;-0,3201567828655243;-0,2569116950035095;-0,3276905417442322;-0,2544984221458435;-0,3623317778110504;-0,036344949156045914;-0,015787694603204727;0,08344930410385132;0,25481435656547546;0,2463962286710739;0,21190360188484192;0,0493771918118;0,12684418261051178;0,10308753699064255;-0,17904090881347656
1593689661,1410365;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898;0,6354742050170898
1593689661,1450365;0,6354742050170898;0,5397637486457825;0,5407572984695435;0,41326087713241577;0,47036677598953247;0,43012335896492004;0,4357725977897644;0,14473550021648407;0,03846444562077522;-0,17317163944244385;-0,15481317043304443;-0,4021385610103607;-0,40114614367485046;-0,3977293372154236;-0,8260241150856018;-0,7255337834358215;-1,0650031566619873;-1,1379283666610718;-1,0039280652999878;-1,1688838005065918;-1,2988390922546387;-1,2660086154937744;-1,110304594039917;-1,0300544500350952;-1,0470749139785767;-0,6987807154655457;-0,8190089464187622;-0,6087726950645447;-0,45730432868003845;-0,19723570346832275;-0,14157260954380035;-0,09998078644275665
1593689661,1490364;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124;1,690295934677124
1593689661,1530364;1,690295934677124;1,5312187671661377;1,5211912393569946;1,2914701700210571;1,4164923429489136;1,255082368850708;1,3826864957809448;0,9568511247634888;1,111046314239502;0,9452286958694458;1,1411540508270264;1,0389306545257568;1,0816508531570435;1,1299245357513428;0,9784679412841797;1,2340179681777954;0,9061028361320496;1,157841682434082;1,158183217048645;1,2870070934295654;1,1505895853042603;1,177171230316162;1,2089804410934448;1,1347202062606812;0,9651892781257629;1,112850546836853;0,8346426486968994;0,7996699810028076;1,0810775756835938;1,08043372631073;1,1021287441253662;1,191091775894165
1593689661,1570363;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377;3,7762138843536377
1593689661,1610363;3,7762138843536377;3,584744930267334;3,729626178741455;3,5592925548553467;3,8019397258758545;3,8744752407073975;3,9308202266693115;3,6716694831848145;3,769451141357422;3,8414478302001953;3,8140580654144287;3,921654462814331;3,8666133880615234;3,9251132011413574;3,77767276763916;3,9568729400634766;3,605977773666382;3,908444404602051;3,797433376312256;3,716266393661499;3,7441606521606445;3,6946277618408203;3,918177366256714;3,7278432846069336;3,75905179977417;3,616755485534668;3,4676401615142822;3,4220468997955322;3,552954912185669;3,3400988578796387;3,426679849624634;3,254814386367798
1593689661,1650362;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695;3,6758317947387695
1593689661,1690361;3,6758317947387695;3,7359707355499268;3,836282968521118;3,8560822010040283;3,984570264816284;4,146711826324463;4,1385064125061035;4,0044965744018555;3,7700982093811035;3,7575573921203613;3,679436445236206;3,5509214401245117;3,583611011505127;3,622593641281128;3,5200674533843994;3,63065505027771;3,524829149246216;3,495939016342163;3,642256259918213;3,370300769805908;3,290022373199463;3,1429014205932617;3,1224563121795654;3,0058603286743164;3,1161935329437256;2,9172918796539307;2,8854756355285645;2,856586217880249;2,9272682666778564;3,0537538528442383;3,131471633911133;3,052363872528076
1593689661,173036;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831;0,5674257874488831
1593689661,177036;0,5674257874488831;0,6521397233009338;0,6226746439933777;0,7362070679664612;0,6321598291397095;0,7453472018241882;0,6585240364074707;0,30040594935417175;0,16083203256130219;0,12874342501163483;-0,05307244136929512;-0,10134906321763992;-0,09602198004722595;-0,2183632105588913;-0,2572481036186218;-0,11084578931331635;-0,18805040419101715;-0,3003624379634857;-0,08258786797523499;-0,20281092822551727;-0,24909506738185883;-0,1542961299419403;-0,14881476759910583;-0,27571266889572144;-0,1066485121846199;-0,1636442393064499;-0,10094215720891953;-0,13380195200443268;-0,10642707347869873;-0,09037552773952484;0,004312190227210522;-0,000996976625174284
1593689661,181036;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147;0,445254921913147
1593689661,185036;0,445254921913147;0,4707769453525543;0,5436960458755493;0,6403569579124451;0,734453558921814;0,8885116577148438;0,8829255104064941;0,6284530162811279;0,5334309935569763;0,5894454717636108;0,3277658522129059;0,32602623105049133;0,1291234791278839;-0,17805592715740204;-0,3012153208255768;-0,49144309759140015;-0,8201708197593689;-0,8530692458152771;-0,8060704469680786;-0,7958586812019348;-0,8878414630889893;-0,824984073638916;-0,6401504874229431;-0,6837201118469238;-0,34159010648727417;-0,366998553276062;-0,45618271827697754;-0,31520378589630127;-0,17087826132774353;-0,29622000455856323;-0,1678561121225357;-0,27034032344818115
1593689661,189036;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255;0,045832425355911255
1593689661,1930358;0,045832425355911255;-0,17593993246555328;0,06162851303815842;0,03234746307134628;0,1700747162103653;0,33422166109085083;0,5404255390167236;0,41285932064056396;0,5122333765029907;0,714397132396698;0,5812937021255493;0,69895339012146;0,564021110534668;0,5889174342155457;0,43558767437934875;0,38194113969802856;0,22665531933307648;0,3287203311920166;0,22579018771648407;0,019208714365959167;-0,0954618975520134;-0,17811056971549988;-0,36087891459465027;-0,45468011498451233;-0,4482777714729309;-0,6342642903327942;-0,6442219614982605;-0,7219428420066833;-0,7568672299385071;-0,6227626204490662;-0,5360044836997986;-0,736975371837616
1593689661,1970358;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399;0,1395585685968399
1593689661,2010357;0,1395585685968399;-0,1303616464138031;-0,17913025617599487;-0,3302273750305176;-0,274149626493454;-0,18140564858913422;-0,27802005410194397;-0,5925418734550476;-0,651767909526825;-0,723569393157959;-0,7308753132820129;-0,8065294623374939;-1,0426206588745117;-0,8489285111427307;-1,2572121620178223;-0,9367764592170715;-1,2814663648605347;-1,1371161937713623;-0,9609032869338989;-0,9628173112869263;-0,7823547124862671;-0,680592954158783;-0,5670587420463562;-0,4345720708370209;-0,40805694460868835;-0,5372664928436279;-0,33624956011772156;-0,6510645151138306;-0,5189014673233032;-0,5191265940666199;-0,5009910464286804;-0,5532827377319336
1593689661,2050357;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605;0,4594095051288605
1593689661,2090356;0,4594095051288605;0,47036051750183105;0,37213006615638733;0,4016343951225281;0,38221752643585205;0,39982321858406067;0,29372766613960266;0,1473771035671234;-0,11065022647380829;-0,24119679629802704;-0,34664615988731384;-0,35337626934051514;-0,6108396053314209;-0,6791146993637085;-0,9648911356925964;-0,7673434019088745;-1,2771854400634766;-1,209040880203247;-0,9302686452865601;-1,0460883378982544;-0,8596802353858948;-0,9305696487426758;-0,5227943658828735;-0,5285948514938354;-0,4760642349720001;-0,3448057770729065;-0,2903996706008911;-0,4132717251777649;-0,2257484495639801;-0,1376708447933197;-0,19736959040164948;-0,06002720072865486
1593689661,2130356;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764;2,5193889141082764
1593689661,2170355;2,5193889141082764;2,35956072807312;2,230783462524414;2,260134220123291;2,166165828704834;2,2188222408294678;2,184589385986328;2,10850191116333;1,9370321035385132;1,9741994142532349;1,9425216913223267;1,9315468072891235;1,901495337486267;1,9439563751220703;1,7124385833740234;1,9638947248458862;1,7203657627105713;1,8354753255844116;2,0577738285064697;2,0282115936279297;2,034942150115967;1,8833147287368774;2,2112948894500732;2,0312585830688477;2,117462158203125;2,1780576705932617;2,075012445449829;1,9537584781646729;1,9324476718902588;2,1182589530944824;1,9975744485855103;1,8928495645523071
1593689661,2210355;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943;0,26104485988616943
1593689661,2250354;0,26104485988616943;0,15959778428077698;0,21904195845127106;0,15587611496448517;0,16716735064983368;0,16182206571102142;0,19554877281188965;-0,11667875200510025;-0,3010731041431427;-0,3996010720729828;-0,5361486077308655;-0,8194947242736816;-0,9445680975914001;-0,9205596446990967;-1,3451552391052246;-1,2925286293029785;-1,6236298084259033;-1,5480999946594238;-1,4011226892471313;-1,2620831727981567;-1,1978727579116821;-1,0963022708892822;-0,822817862033844;-0,861172616481781;-0,741747260093689;-0,7637365460395813;-0,8640027642250061;-0,9328005313873291;-0,7036848068237305;-0,6815425157546997;-0,5348016619682312;-0,6930128335952759
1593689661,2290354;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494;-2,2669546604156494
1593689661,2330353;-2,2669546604156494;-2,476797103881836;-2,1747939586639404;-2,265939712524414;-2,2236850261688232;-2,1617238521575928;-2,2052574157714844;-2,4867308139801025;-2,568516254425049;-2,698047399520874;-2,8438494205474854;-2,9279980659484863;-3,0384624004364014;-2,927403450012207;-3,107116222381592;-3,2904441356658936;-3,5171830654144287;-3,195114850997925;-3,3064303398132324;-2,998385190963745;-3,1575143337249756;-2,8999927043914795;-2,5885019302368164;-2,483611822128296;-2,55942702293396;-2,669773817062378;-2,707287311553955;-2,708521604537964;-2,9310102462768555;-2,8556125164031982;-2,867664337158203;-3,0071940422058105
1593689661,2370353;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104;-0,56728196144104
1593689661,2410352;-0,56728196144104;-0,8066340684890747;-0,697399377822876;-0,6491942405700684;-0,6008737683296204;-0,25248274207115173;-0,10858223587274551;-0,2833850085735321;-0,27215704321861267;-0,133052259683609;-0,10156822949647903;0,13471199572086334;0,0822162851691246;0,3615165650844574;0,43229183554649353;0,5847951769828796;0,5457661151885986;0,9617825150489807;0,7461106777191162;1,0422635078430176;0,7320260405540466;0,7152888774871826;0,7805771231651306;0,6190789937973022;0,5228396654129028;0,31139570474624634;0,10200546681880951;-0,10288579016923904;-0,4039659798145294;-0,6057825088500977;-0,8067143559455872;-1,1338587999343872
1593689661,2450352;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128;-2,394322156906128
1593689661,2490351;-2,394322156906128;-2,5416386127471924;-2,656466484069824;-2,7042503356933594;-2,652493953704834;-2,5629212856292725;-2,5075972080230713;-2,691478967666626;-2,8288216590881348;-2,6833951473236084;-2,980027437210083;-2,797621011734009;-2,9192514419555664;-2,8558106422424316;-3,0171802043914795;-2,895381212234497;-2,8842267990112305;-2,7302939891815186;-2,5451343059539795;-2,6636955738067627;-2,451479196548462;-2,5842959880828857;-2,373680591583252;-2,587982654571533;-2,5206501483917236;-2,5224571228027344;-2,57077956199646;-2,6681699752807617;-2,716857671737671;-2,7223103046417236;-2,811976194381714;-3,0137765407562256
1593689661,253035;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125;-6,683380126953125
1593689661,257035;-6,683380126953125;-6,962193012237549;-7,042794227600098;-7,2677764892578125;-7,302797794342041;-7,398959636688232;-7,521692276000977;-7,720685958862305;-7,962588310241699;-7,940216541290283;-8,1285982131958;-8,068268775939941;-8,113519668579102;-8,096992492675781;-8,318536758422852;-8,148052215576172;-8,241267204284668;-8,065313339233398;-7,973493576049805;-8,12225341796875;-7,782769680023193;-7,878027439117432;-7,513715744018555;-7,500492095947266;-7,38331937789917;-7,276922225952148;-7,241658687591553;-7,212852954864502;-7,200258255004883;-7,024771690368652;-7,206462860107422;-7,259740829467773
1593689661,261035;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088;-5,339491367340088
1593689661,265035;-5,339491367340088;-5,570522308349609;-5,773218631744385;-5,856705665588379;-5,7856855392456055;-5,785732746124268;-5,827006816864014;-5,897152900695801;-6,053865909576416;-5,952059268951416;-5,985173225402832;-5,800528526306152;-6,009918689727783;-5,803037643432617;-5,998392581939697;-5,64009952545166;-5,706647872924805;-5,495033264160156;-5,398219108581543;-5,424399375915527;-5,336411952972412;-5,400051116943359;-5,119349002838135;-5,159870147705078;-4,9990010261535645;-5,133327484130859;-5,162835597991943;-5,317009925842285;-5,198131084442139;-5,273489952087402;-5,432643413543701;-5,708634376525879
1593689661,2690349;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817;-1,737143635749817
1593689661,2730348;-1,737143635749817;-1,8337681293487549;-1,9539436101913452;-2,0377614498138428;-2,0856597423553467;-2,0903944969177246;-2,1317758560180664;-2,2010200023651123;-2,3364195823669434;-2,147984743118286;-2,1485660076141357;-2,1564395427703857;-2,2284860610961914;-2,097144365310669;-2,3691160678863525;-1,8601571321487427;-2,1442720890045166;-1,8507450819015503;-1,4918174743652344;-1,4332044124603271;-1,459084391593933;-1,4810314178466797;-1,29912531375885;-1,4449928998947144;-1,467890739440918;-1,6618367433547974;-1,8485355377197266;-1,98726487159729;-2,053527593612671;-2,049265146255493;-2,1817877292633057;-2,208989143371582
1593689661,2770348;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668;-0,4936803877353668
1593689661,2810347;-0,4936803877353668;-0,5738681554794312;-0,6167964935302734;-0,5735899209976196;-0,9416080117225647;-0,7756105065345764;-1,0327200889587402;-1,1688882112503052;-1,4224812984466553;-1,3647600412368774;-1,3901973962783813;-1,420567512512207;-1,4231877326965332;-1,3237141370773315;-1,5515671968460083;-1,3050000667572021;-1,740950584411621;-1,5934027433395386;-1,522977590560913;-1,723751187324524;-1,6611604690551758;-1,70430588722229;-1,4158974885940552;-1,5507073402404785;-1,4071022272109985;-1,4454916715621948;-1,5059993267059326;-1,4683259725570679;-1,3717336654663086;-1,3051090240478516;-1,294707179069519;-1,2191457748413086
1593689661,2850347;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372;-2,634852647781372
1593689661,2890346;-2,634852647781372;-2,725710868835449;-2,7104451656341553;-2,6204917430877686;-2,8191616535186768;-2,4902334213256836;-2,629251480102539;-2,6810364723205566;-2,828746795654297;-2,894256114959717;-3,05306077003479;-3,0827043056488037;-3,230056047439575;-3,307673931121826;-3,5739059448242188;-3,6570584774017334;-4,012670040130615;-4,09724235534668;-4,15059757232666;-4,430570125579834;-4,3081560134887695;-4,425292015075684;-4,079405784606934;-4,050407409667969;-3,8145084381103516;-3,686776638031006;-3,5539209842681885;-3,47627592086792;-3,2176461219787598;-3,221667528152466;-3,199571132659912;-3,2719452381134033
1593689661,2930346;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951;0,2355077713727951
1593689661,2970345;0,2355077713727951;-0,046914082020521164;0,023846767842769623;0,05718141421675682;-0,1138167753815651;0,053310517221689224;0,09396728128194809;-0,16841594874858856;-0,20875084400177002;-0,2063603699207306;-0,1366392821073532;-0,11504301428794861;-0,16332685947418213;-0,11109884083271027;-0,22876782715320587;-0,16213148832321167;-0,19368918240070343;-0,12873953580856323;0,00626900140196085;-0,17491310834884644;0,16173438727855682;0,11009643971920013;0,3428190052509308;0,4556146264076233;0,340697318315506;0,4192075729370117;0,402800977230072;0,2204582691192627;0,18185243010520935;0,1270267218351364;-0,010839924216270447;-0,20156432688236237
